Name,Description,CostPrice,TaxRate,CostIncTax,SalePriceIncTax,IsVariablePrice,MarginPerc,TaxExemptEligible,RRPrice,Barcode,Category,Brand,Supplier,OrderCode,ArticleCode,Size,Colour,ProductType,TareWeight,ProductId,AgeRestriction
PALMOLIVE DISHWASHING LIQUID 750ml,PALMOLIVE DISHWASHING LIQUID 750ml,2.50000,GST,2.75000,5.49000,False,0.499090,False,0,"9300632075508,9300632075461,9300632075492",SUPPLIES,PALMO,Coles,,,,,Standard,,2329418,
DAIRYLEA SLICES LIGHT 24 SLICES,DAIRYLEA SLICES LIGHT 24 SLICES,5.00000,GST FREE,5.00000,7.99000,False,0.374220,False,0,9352042001707,SUPPLIES,DAIRYLEA,Coles,,,,,Standard,,2329426,
DAIRYLEA SLICES ORGINAL 24 SLICES,DAIRYLEA SLICES ORGINAL 24 SLICES,5.00000,GST FREE,5.00000,7.99000,False,0.374220,False,0,9352042001684,SUPPLIES,DAIRYLEA,Coles,,,,,Standard,,2329427,
BARILLA BASILIO 400g,BARILLA BASILIO 400g,2.00000,GST FREE,2.00000,3.99000,False,0.498750,False,0,8076809513739,Grocery,,Coles,,,,,Standard,,2329432,
MASTERFOODS BARBEQUE SAUCE,MASTERFOODS BARBEQUE SAUCE,1.47000,GST FREE,1.47000,4.25000,False,0.654120,False,0,9310012049173,Grocery,Masterfoods,Coles,,,,,Standard,,2329441,
PATTU CHILLI GARLIC SAUCE,PATTU CHILLI GARLIC SAUCE,3.59000,GST,3.94900,5.99000,False,0.340730,False,0,9325566024620,Grocery,Pattu,Sabrini Foods,,,,,Standard,,2348242,
"Katoomba bombay sandwich spread 220gm ","Katoomba bombay sandwich spread 220gm ",1.96000,GST FREE,1.96000,3.50000,False,0.440000,False,0,9317471001001,Grocery,KATOOMBA,KATOOMBA,,,,,Standard,,2348502,
KATOOMBA DATE TAMARIND CHUTNEY,KATOOMBA DATE TAMARIND CHUTNEY,1.96000,GST FREE,1.96000,3.50000,False,0.440000,False,0,"9317471000943,9317471000981",Grocery,KATOOMBA,KATOOMBA,,,,,Standard,,2348520,
KATOOMBA GREEN CHILLI CHUTNEY,KATOOMBA GREEN CHILLI CHUTNEY,1.96000,GST FREE,1.96000,3.50000,False,0.440000,False,0,9317471000943,Grocery,KATOOMBA,KATOOMBA,,,,,Standard,,2348527,
KATOOMBA ALL IN ONE CHUTNEY,KATOOMBA ALL IN ONE CHUTNEY,1.96000,GST FREE,1.96000,2.99000,False,0.344480,False,0,9317471000936,Grocery,KATOOMBA,KATOOMBA,,,,,Standard,,2348540,
GILLETTE SHAVING FOAM 200ML,GILLETTE SHAVING FOAM 200ML,3.00000,GST FREE,3.00000,5.00000,False,0.400000,False,0,7702018980925,"Personal Care, Beauty & Pharmacy",GILLE,,,,,,Standard,,2350377,
KODAK XTRALIFE AAAx4,KODAK XTRALIFE AAAx4,1.82000,GST,2.00200,3.99000,False,0.498250,False,0,04177886172,SUPPLIES,KODAK,MISC,,,,,Standard,,2351228,
GOPURAM KUMKUM 40gms,GOPURAM KUMKUM 40gms,1.15000,GST,1.26500,1.99000,False,0.364320,False,0,8906048280058,SUPPLIES,GOPUR,Indya,,,,,Standard,,2355342,
BRITANNIA TREAT BURST 120g,BRITANNIA TREAT BURST 120g,1.00000,GST,1.10000,2.50000,False,0.560000,False,0,8901063166165,CONFECTIONERY,BRITA,Indya,,,,,Standard,,2355346,
COORG COFFEE 500g,COORG COFFEE 500g,6.25000,GST,6.87500,8.49000,False,0.190220,False,0,8906013870062,Grocery,COORG,Indya,,,,,Standard,,2355349,
INDYA SUNFLOWER OIL 1.8L,INDYA SUNFLOWER OIL 1.8L,4.75000,GST FREE,4.75000,6.99000,False,0.320460,False,0,9339209011960,Grocery,INDYA,Indya,,,,,Standard,,2355352,
CASHEW WHOLE LOTUS 250 GM,CASHEW WHOLE LOTUS 250 GM,0.00000,GST FREE,0.00000,6.25000,False,1.000000,False,0,1320190323250,Grocery,LOTUS,,,,,,Standard,,2365545,
MULTI FUNCTION OPENER 3-in-1,MULTI FUNCTION OPENER 3-in-1,2.27000,GST,2.49700,3.99000,False,0.374190,False,0,9315892147735,SUPPLIES,DURAC,,,,,,Standard,,2365560,
DISINFECTANT & SANITIZING SPRAY 250ML,DISINFECTANT & SANITIZING SPRAY 250ML,0.00000,GST,0.00000,4.99000,False,1.000000,False,0,9354371000482,Grocery,HIGIENECO,,,,,,Standard,,2365678,
"KITCHEN TIDY FLAT BAG (L) 36 ","KITCHEN TIDY FLAT BAG (L) 36 ",0.00000,GST,0.00000,4.75000,False,1.000000,False,0,9328435005027,SUPPLIES,,,,,,,Standard,,2365705,
"KURKURE GREEN CHUTNEY STYLE ","KURKURE GREEN CHUTNEY STYLE ",1.11000,GST,1.22100,1.99000,False,0.386430,False,0,8901491103084,CONFECTIONERY,KURKU,Ayers,,,,,Standard,,2370650,
THUMS UP 250ml BOTTLE,THUMS UP 250ml BOTTLE,0.82000,GST,0.90200,2.00000,False,0.549000,False,0,8901764042911,Drinks,THUMS,FORAM KYSHA TRADING,,,,,Standard,,2370774,
BRU INSTANT 100g,BRU INSTANT 100g,5.25000,GST FREE,5.25000,7.99000,False,0.342930,False,0,8901030656927,Grocery,BRU G,FORAM KYSHA TRADING,,,,,Standard,,2370852,
FORAM JEERA TOAST RUSK 200g,FORAM JEERA TOAST RUSK 200g,2.60000,GST FREE,2.60000,3.99000,False,0.348370,False,0,9824054102050,Grocery,FORUM,FORAM KYSHA TRADING,,,,,Standard,,2370883,
FORAM  SWEET MILK TOAST 200g,FORAM  SWEET MILK TOAST 200g,2.60000,GST FREE,2.60000,3.99000,False,0.348370,False,0,9824054102043,Grocery,FORUM,FORAM KYSHA TRADING,,,,,Standard,,2371091,
HIMALAYA LIV 52 CAPSULES,HIMALAYA LIV 52 CAPSULES,3.56000,GST,3.91600,4.99000,False,0.215230,False,0,8901138110611,SUPPLIES,HIMAL,FORAM KYSHA TRADING,,,,,Standard,,2371217,
IRANIAN SAFFRON 50 gms,IRANIAN SAFFRON 50 gms,5.00000,GST FREE,5.00000,7.99000,False,0.374220,False,0,,SUPPLIES,FORUM,FORAM KYSHA TRADING,,,,,Standard,,2371222,
MAGGI HOT AND SWEET SAUCE,MAGGI HOT AND SWEET SAUCE,3.10000,GST FREE,3.10000,4.99000,False,0.378760,False,0,8901058117783,Grocery,MAGGI,FORAM KYSHA TRADING,,,,,Standard,,2371254,
COOL RIDGE SPARKLING LIME 500ML,COOL RIDGE SPARKLING LIME 500ML,1.55000,GST,1.70500,2.49000,False,0.315260,False,0,9315596006017,Drinks,COOL RIDGE,ASAHI,,,,,Standard,,2371927,
COOL RIDGE SPARKLING BERRY 500ML,COOL RIDGE SPARKLING BERRY 500ML,1.55000,GST,1.70500,2.49000,False,0.315260,False,0,9315596005164,Drinks,COOL RIDGE,ASAHI,,,,,Standard,,2371939,
MONSTER ULTRA ROSA 500ML,MONSTER ULTRA ROSA 500ML,1.67000,GST,1.83700,4.49000,False,0.590870,False,0,9342866000987,Drinks,Monster,Coca Cola,,,,,Standard,,2372065,
SCHWEPPES LEMONADE 600ML,SCHWEPPES LEMONADE 600ML,3.80000,GST,4.18000,4.80000,False,0.129170,False,0,9315596200231,Drinks,SCHWE,Coca Cola,,,,,Standard,,2372120,
"Monster green ","Monster green ",3.35000,GST,3.68500,5.50000,False,0.330000,False,0,9342866000888,Drinks,,Coca Cola,,,,,Standard,,2376576,
HALDIRAM BOONDI MASALA 200GM,HALDIRAM BOONDI MASALA 200GM,1.85000,GST,2.03500,3.25000,False,0.373850,False,0,8904063200471,CONFECTIONERY,HALDIRAMS,Indian Foods,,,,BROWN,Standard,,2391863,
HALDIRAMS COCKTAIL SAMOSA 70 PIECES,HALDIRAMS COCKTAIL SAMOSA 70 PIECES,15.00000,GST FREE,15.00000,22.50000,False,0.333330,False,0,8904063252821,FROZEN,HALDIRAMS,Indian Foods,,,,,Standard,,2393816,
HALDIRAMS PLAIN BHUJIA 400GM,HALDIRAMS PLAIN BHUJIA 400GM,3.70000,GST,4.07000,6.10000,False,0.332790,False,0,8904063230171,CONFECTIONERY,HALDIRAMS,Indian Foods,,,,,Standard,,2394817,
COCA COLA DIET 1.25L,COCA COLA DIET 1.25L,2.05000,GST,2.25500,4.99000,False,0.548100,False,0,9300675011037,Drinks,COKE,Coles,,,,,Standard,,2395021,
BUNDABERG GUAVA 375ml,BUNDABERG GUAVA 375ml,1.18000,GST,1.29800,3.49000,False,0.628080,False,0,9311493003357,Drinks,BUNDABERG,Coles,,,,,Standard,,2395045,
MALABAR TREAT JAGGERY ROUND 500GM,MALABAR TREAT JAGGERY ROUND 500GM,1.99000,GST FREE,1.99000,2.99000,False,0.334450,False,0,8906082390997,Grocery,Malabar,Wales,,,,,Standard,,2407591,
DOUBLE HORSE IDLI/DOSA 5 KG,DOUBLE HORSE IDLI/DOSA 5 KG,8.99000,GST FREE,8.99000,11.99000,False,0.250210,False,0,8904011500165,Grocery,DOUBL,Wales,,,,,Standard,,2407595,
MARIAS PULIYINCHI 400g,MARIAS PULIYINCHI 400g,2.50000,GST,2.75000,3.75000,False,0.266670,False,0,8906026161591,Grocery,MARIE,Wales,,,,,Standard,,2407600,
KADUKU MANGO PICKLE 400g KITCHEN TREASUR,KADUKU MANGO PICKLE 400g KITCHEN TREASURES,2.99000,GST FREE,2.99000,4.49000,False,0.334080,False,0,8908005767732,Grocery,KITCHEN TREASURES,Wales,,,,,Standard,,2407608,
DOUBLE HORSE TENDER MANGO PICKLE 400G,DOUBLE HORSE TENDER MANGO PICKLE 400G,3.85000,GST FREE,3.85000,4.75000,False,0.189470,False,0,8904011506525,Grocery,DOUBLE HORSE,Wales,,,,,Standard,,2407609,
"Banoful fried dal ","Banoful fried dal ",0.00000,GST,0.00000,0.99000,False,1.000000,False,0,8941114000819,BISCUITS/RUSKS/COOKIES,,bluecrest,,,,,Standard,,2407932,
BRITANNIA TOASTEA SUJI RUSK 610GM,BRITANNIA TOASTEA SUJI RUSK 610GM,4.76000,GST,5.23600,7.90000,False,0.337220,False,0,8901063151567,CONFECTIONERY,BRITA,Indya,,,,,Standard,,2409076,
SARAS EGG ROAST MASALA 100gm,SARAS EGG ROAST MASALA 100gm,0.00000,GST FREE,0.00000,3.25000,False,1.000000,False,0,8901779904525,Grocery,SARAS,Asiatic,,,,,Standard,,2409084,
HILSA / ELISH FROZEN FISH,HILSA / ELISH FROZEN FISH,30.00000,GST FREE,30.00000,35.00000,False,0.142860,False,0,3022551430,FROZEN,LASSO BRAND,bluecrest,,,,,Weighed,,2409088,
MOILLA FROZEN FISH 200GM LASSO BRAND,MOILLA FROZEN FISH 200GM LASSO BRAND,3.50000,GST,3.85000,4.99000,False,0.228460,False,0,5058180070,FROZEN,LASSO BRAND,bluecrest,,,,,Standard,,2409105,
LOTIYA FROZEN FISH 200GM LASSO BRAND,LOTIYA FROZEN FISH 200GM LASSO BRAND,3.50000,GST FREE,3.50000,4.99000,False,0.298600,False,0,4238776007,FROZEN,LASSO BRAND,bluecrest,,,,,Standard,,2409107,
MUNG BEANS 1KG LOTUS GLOBAL,MUNG BEANS 1KG LOTUS GLOBAL,0.00000,GST,0.00000,4.99000,False,1.000000,False,0,1320191302001,Grocery,LOTUS,MTS,,,,,Standard,,2415570,
BABA KURMA MIX 250G,BABA KURMA MIX 250G,0.00000,GST,0.00000,4.25000,False,1.000000,False,0,9556065000734,Grocery,BABAS,MTS,,,,,Standard,,2419754,
MONKEY SWING 13G,MONKEY SWING 13G,1.50000,GST,1.65000,2.49000,False,0.337350,False,0,9310974009017,CONFECTIONERY,,SPRING INTERNATIONAL PTY LTD,,,,,Standard,,2435158,
ICE CREAM DIPS 20G,ICE CREAM DIPS 20G,1.05000,GST,1.15500,1.99000,False,0.419600,False,0,9310974009697,CONFECTIONERY,,SPRING INTERNATIONAL PTY LTD,,,,,Standard,,2435170,
SHIN CUP NOODLE SOUP,SHIN CUP NOODLE SOUP,0.91000,GST,1.00100,1.49000,False,0.328190,False,0,031146030996,Grocery,,SPRING INTERNATIONAL PTY LTD,,,,,Standard,,2435176,
SPRINGIN PRAWN CRACKERS 200G,SPRINGIN PRAWN CRACKERS 200G,1.00000,GST,1.10000,1.99000,False,0.447240,False,0,609728261726,BISCUITS/RUSKS/COOKIES,,SPRING INTERNATIONAL PTY LTD,,,,,Standard,,2435192,
KANGLILAI SPONGE SCOURER,KANGLILAI SPONGE SCOURER,0.91000,GST,1.00100,1.49000,False,0.328190,False,0,6930958890399,"Personal Care, Beauty & Pharmacy",,SPRING INTERNATIONAL PTY LTD,,,,,Standard,,2435198,
BLOSSOM 2 PLY PAPER TOWEL,BLOSSOM 2 PLY PAPER TOWEL,1.55000,GST,1.70500,2.99000,False,0.429770,False,0,9311505002279,"Personal Care, Beauty & Pharmacy",,SPRING INTERNATIONAL PTY LTD,,,,,Standard,,2435227,
3 FOLD UMBRELLA,3 FOLD UMBRELLA,5.45000,GST,5.99500,8.99000,False,0.333150,False,0,9316315103130,SUPPLIES,,SPRING INTERNATIONAL PTY LTD,,,,,Standard,,2435247,
LESU DATA CABLE FOR APPLE USB 1000MM,LESU DATA CABLE FOR APPLE USB 1000MM,2.73000,GST,3.00300,4.99000,False,0.398200,False,0,6954851258605,SUPPLIES,,SPRING INTERNATIONAL PTY LTD,,,,,Standard,,2435257,
INDOMIE MI GORENG 10X85G PACKS,INDOMIE MI GORENG 10X85G PACKS,3.78000,GST,4.15800,6.25000,False,0.334720,False,0,08968601083,Grocery,,SPRING INTERNATIONAL PTY LTD,,,,,Standard,,2438105,
BULDAK HOT CHICKEN FLAVOR RAMEN 5PACKS,BULDAK HOT CHICKEN FLAVOR RAMEN 5PACKS,5.11000,GST,5.62100,8.49000,False,0.337930,False,0,8801073140578,Grocery,,SPRING INTERNATIONAL PTY LTD,,,,,Standard,,2438124,
LOTTE CHOCO PIE 12 PACKS,LOTTE CHOCO PIE 12 PACKS,2.95000,GST,3.24500,4.99000,False,0.349700,False,0,8801062160709,CONFECTIONERY,,SPRING INTERNATIONAL PTY LTD,,,,,Standard,,2438132,
KRATINGDAENG REDBULL 250ML,KRATINGDAENG REDBULL 250ML,0.98000,GST,1.07800,1.49000,False,0.276510,False,0,8935112200005,Drinks,,SPRING INTERNATIONAL PTY LTD,,,,,Standard,,2438866,
THUMS UP GLASS BOTTLE 300ML,THUMS UP GLASS BOTTLE 300ML,1.82000,GST,2.00200,3.00000,False,0.332670,False,0,8901764042270,Drinks,THUMS,Patel Brothers,,,,,Standard,,2440264,
DEV DRISHTI VIBHUTI,DEV DRISHTI VIBHUTI,1.81000,GST,1.99100,2.49000,False,0.200400,False,0,8168752877126,SUPPLIES,,,,,,,Standard,,2442035,
FROOTI MANGO DRINK 200ml,FROOTI MANGO DRINK 200ml,1.20000,GST FREE,1.20000,2.00000,False,0.400000,False,0,8902579100025,Drinks,FROOT,kishan mini mart,,,,,Standard,,2442849,
MAYIL ROASTED RICE POWDER 1 KG,MAYIL RICE POWDER 1 KG,2.16000,GST FREE,2.16000,3.49000,False,0.381090,False,0.00000,8906005621603,Grocery,MAYIL,Asiatic,,,,,Standard,,2443722,
MAYIL FRIED RAVA 1kg,MAYIL FRIED RAVA 1kg,2.90000,GST FREE,2.90000,4.40000,False,0.340910,False,0,8906005620088,Grocery,MAYIL,Red Orange,,,,,Standard,,2443819,
MAYIL RICE POWDER 1kg,MAYIL RICE POWDER 1kg,2.16000,GST FREE,2.16000,3.49000,False,0.381090,False,0,8906005620101,Grocery,MAYIL,Red Orange,,,,,Standard,,2443831,
MAYIL IDLI MIX 1kg,MAYIL IDLI MIX 1kg,2.58000,GST FREE,2.58000,3.99000,False,0.353380,False,0,8906005620484,Grocery,MAYIL,Red Orange,,,,,Standard,,2443841,
MAYIL STEAM PUTTU PODI 1kg,MAYIL STEAM PUTTU PODI 1kg,2.33000,GST FREE,2.33000,3.49000,False,0.332380,False,0,8906005620118,Grocery,MAYIL,Red Orange,,,,,Standard,,2443846,
MAYIL DOSA PODI 1kg,MAYIL DOSA PODI 1kg,2.58000,GST FREE,2.58000,3.99000,False,0.353380,False,0,8906005620491,Grocery,MAYIL,Red Orange,,,,,Standard,,2443859,
MAYIL RED RICE FLOUR 1kg,MAYIL RED RICE FLOUR 1kg,2.16000,GST FREE,2.16000,3.49000,False,0.381090,False,0,8906005621573,Grocery,MAYIL,Red Orange,,,,,Standard,,2443866,
CHOKITO BITES NESTLE,CHOKITO BITES NESTLE,2.72000,GST,2.99200,4.49000,False,0.333630,False,0,9300605139350,Grocery,NESTL,JB Metro,,,,,Standard,,2446246,
MINI CHOCOLATE BLACK CATS,MINI CHOCOLATE BLACK CATS,2.72000,GST,2.99200,4.49000,False,0.333630,False,0,9300605139442,Grocery,ALLEN,JB Metro,,,,,Standard,,2446260,
"MINI WHITE CHOC RASPBERRIES ","MINI WHITE CHOC RASPBERRIES ",2.72000,GST,2.99200,4.49000,False,0.333630,False,0,9300605138186,Grocery,ALLEN,JB Metro,,,,,Standard,,2446271,
PODS TWIX,PODS TWIX,3.05000,GST,3.35500,4.99000,False,0.327660,False,0,9300682047975,Grocery,,JB Metro,,,,,Standard,,2446302,
ORANGE FUSION GUM,ORANGE FUSION GUM,1.39000,GST,1.52900,2.49000,False,0.385940,False,0,93561358,SUPPLIES,,JB Metro,,,,,Standard,,2446318,
SAURBHI PALAK 312g,SAURBHI PALAK 312g,1.50000,GST FREE,1.50000,3.10000,False,0.516130,False,0,8904188606882,Grocery,SAURBHI,Shivom Enterprises,,,,,Standard,,2446498,
SAURBHI MASALA SODA 330ml,SAURBHI MASALA SODA 330ml,0.86000,GST,0.94600,1.49000,False,0.365100,False,0,8904188604987,Drinks,SAURBHI,Shivom Enterprises,,,,,Standard,,2446526,
EXTRA RASPBERRY AND LIME TWIN PAK,EXTRA RASPBERRY AND LIME TWIN PAK,1.08000,GST,1.18800,2.49000,False,0.522890,False,0,93560368,SUPPLIES,EXTRA,JB Metro,,,,,Standard,,2446629,
ALLENS ANTICOL STICK,ALLENS ANTICOL STICK,1.15000,GST,1.26500,1.99000,False,0.364320,False,0,93625234,CONFECTIONERY,,,,,,,Standard,,2446664,
KINDER BEUNO MINI,KINDER BEUNO MINI,3.01000,GST,3.31100,4.99000,False,0.336470,False,0,9300698502444,CONFECTIONERY,KINDE,JB Metro,,,,,Standard,,2446681,
KITKAT HAZELNUT 170g,KITKAT HAZELNUT 170g,2.72000,GST,2.99200,4.99000,False,0.400400,False,0,9300605135635,CONFECTIONERY,KIT K,JB Metro,,,,,Standard,,2446718,
CADBURY CREME EGG,CADBURY CREME EGG,1.25000,GST,1.37500,2.29000,False,0.399560,False,0,50105113,CONFECTIONERY,CADBU,JB Metro,,,,,Standard,,2447232,
AQUA FRESH FROZEN SARDINE 700G,AQUA FRESH FROZEN SARDINE 700G,7.15000,GST FREE,7.15000,10.99000,False,0.349410,False,0,703694482984,FROZEN,AQUA FRESH,Wales,,,,,Standard,,2465180,
AQUA FRESH JAPANESE THREADFIN 700G,AQUA FRESH JAPANESE THREADFIN 700G,8.99000,GST FREE,8.99000,11.99000,False,0.250210,False,0,703694482991,FROZEN,AQUA FRESH,Wales,,,,,Standard,,2465183,
AQUA FRESH MACKEREL 700G,AQUA FRESH MACKEREL 700G,7.75000,GST FREE,7.75000,11.99000,False,0.353630,False,0,703694482960,FROZEN,AQUA FRESH,Wales,,,,,Standard,,2465187,
AQUA FRESH ANCHOVY 700G,AQUA FRESH ANCHOVY 700G,9.50000,GST FREE,9.50000,14.99000,False,0.366240,False,0,703694482953,FROZEN,AQUA FRESH,Wales,,,,,Standard,,2465189,
"Saras meat masala ","Saras meat masala ",2.09000,GST,2.29900,3.49000,False,0.341260,False,0,8901779062102,Grocery,,Asiatic,,,,,Standard,,2478065,
"Pazhayidom tawa porotta 1kg ","Pazhayidom tawa porotta 1kg ",4.77000,GST,5.24700,7.87000,False,0.333290,False,0,,Grocery,,Asiatic,,,,,Standard,,2478128,
"Brahmins coconut oil 887ml ","Brahmins coconut oil 887ml ",9.25000,GST FREE,9.25000,13.99000,False,0.338810,False,0,8906014087506,Grocery,BRAHMINS,Asiatic,,,,,Standard,,2478405,
"Keramill roasted rava 1kg ","Keramill roasted rava 1kg ",2.45000,GST,2.69500,3.99000,False,0.324560,False,0,086114810506,Grocery,,Asiatic,,,,,Standard,,2478573,
Narasus coffee 500Gms,Narasus coffee 500Gms,5.75000,GST FREE,5.75000,7.99000,False,0.280350,False,0,8906005666031,Grocery,,,,,,,Standard,,2481708,
"Narasu udhayam 500gm ","Narasu udhayam 500gm ",5.23000,GST,5.75300,8.49000,False,0.322380,False,0,8906005666086,Grocery,,CFC,,,,,Standard,,2482045,
"CFC premium blend ","CFC premium blend ",4.86000,GST,5.34600,8.49000,False,0.370320,False,0,746935500085,Grocery,,,,,,,Standard,,2482060,
"Narasu coffee PB ","Narasu coffee PB ",5.41000,GST,5.95100,8.99000,False,0.338040,False,0,1710828367,Grocery,,,,,,,Standard,,2482110,
"Pazhayidom sliced coconut ","Pazhayidom sliced coconut ",2.50000,GST,2.75000,4.25000,False,0.352940,False,0,046139455359,FROZEN,,,,,,,Standard,,2482561,
SABRINI ALOO TIKKI 320g,SABRINI ALOO TIKKI 320g,3.50000,GST FREE,3.50000,4.99000,False,0.298600,False,0,9325566032014,FROZEN,SABRINI,Sabrini Foods,,,,,Standard,,2488590,
VADILAL GREEN MANGO OFFCUTS 312g,VADILAL GREEN MANGO OFFCUTS 312g,2.10000,GST FREE,2.10000,3.75000,False,0.440000,False,0,8901777242667,FROZEN,VADIL,South Pacific,,,,,Standard,,2488987,
VADILAL ALPHONSO MANGO PULP 1kg,VADILAL ALPHONSO MANGO PULP 1kg,6.50000,GST FREE,6.50000,9.99000,False,0.349350,False,0,8901777281161,FROZEN,VADIL,South Pacific,,,,,Standard,,2488991,
SAURBHI COCONUT WHOLE 1PCS,SAURBHI COCONUT WHOLE 1PCS,1.80000,GST FREE,1.80000,2.75000,False,0.345450,False,0,8904188600866,Grocery,SAURBHI,Shivom Enterprises,,,,,Standard,,2510038,
NESTLE KITKAT EASTER BREAK 66G,NESTLE KITKAT EASTER BREAK 66G,1.82000,GST,2.00200,2.99000,False,0.330430,False,0,8000300405507,CONFECTIONERY,NESTL,JB Metro,,,,,Standard,,2534098,
CADBURY CHOMP CARAMEL 30G,CADBURY CHOMP CARAMEL 30G,0.60000,GST,0.66000,1.49000,False,0.557050,False,0,9300617323419,CONFECTIONERY,CADBU,JB Metro,,,,,Standard,,2534532,
WARHEADS EXTREME SOUR MINIS 49G,WARHEADS EXTREME SOUR MINISc49G,1.68000,GST,1.84800,2.99000,False,0.381940,False,0,032134227121,CONFECTIONERY,SOUR,JB Metro,,,,,Standard,,2534555,
TIC TAC ORANGE GUM,TIC TAC ORANGE GUM,1.54000,GST,1.69400,2.50000,False,0.322400,False,0,93513258,CONFECTIONERY,TIC T,JB Metro,,,,,Standard,,2549072,
CHINGS SCHEZWAN FRIED RICE 50g,CHINGS SCHEZWAN FRIED RICE 50g,1.17900,GST FREE,1.17900,2.25000,False,0.476000,False,0,8901595972210,Grocery,Chings,Sabrini Foods,,,,,Standard,,2550168,
CHINGS HAKKA NOODLES CHOWMEIN MASALA 50g,CHINGS HAKKA NOODLES CHOWMEIN MASALA 50g,1.17900,GST FREE,1.17900,1.99000,False,0.407540,False,0,8901595972548,Grocery,Chings,Sabrini Foods,,,,,Standard,,2550172,
CHINGS PANEER CHILLI MASALA 50g,CHINGS PANEER CHILLI MASALA 50g	,1.17900,GST FREE,1.17900,1.99000,False,0.407540,False,0,8901595972227,Grocery,Chings,Sabrini Foods,,,,,Standard,,2550178,
GRANDMAS AVALOSE PODI 400g,GRANDMAS AVALOSE PODI 400g,2.99000,GST,3.28900,4.49000,False,0.267480,False,0,8902082803215,Grocery,GRANDMAS,Wales,,,,,Standard,,2551579,
CHENNAI FILTER COFFEE DECOTION 100ml,CHENNAI FILTER COFFEE DECOTION 100ml,4.00000,GST FREE,4.00000,6.00000,False,0.333330,False,0,0746935499990,Grocery,CFC CHENNAI FILTER COFFEE,CFC,,,,,Standard,,2572920,
EVEREST CURRY POWDER 100g,EVEREST CURRY POWDER 100g,0.00000,GST FREE,0.00000,2.72000,False,1.000000,False,0,8901786521005,Grocery,Everest,Shivom Enterprises,,,,,Standard,,2572922,
DAILY DELIGHT TAPIOCA (CASSAVA) 908gms,DAILY DELIGHT TAPIOCA (CASSAVA) 908gms,3.38000,GST FREE,3.38000,4.99000,False,0.322650,False,0,664648720050,FROZEN,DAILY DELIGHT / DD,Red Orange,,,,,Standard,,2580279,
CLOSEUP LEMON MINT 150g,CLOSEUP LEMON MINT 150g,2.18000,GST,2.39800,3.75000,False,0.360530,False,0,8901030620447,"Personal Care, Beauty & Pharmacy",CLOSE,Shivom Enterprises,,,,,Standard,,2580286,
SAURBHI UDAD FLOUR 2lbs,SAURBHI UDAD FLOUR 2lbs,4.20000,GST FREE,4.20000,5.75000,False,0.269570,False,0,8904188604611,Grocery,SAURBHI,Shivom Enterprises,,,,,Standard,,2580303,
CHICKPEAS 11mm 1kg LOTUS,CHICKPEAS 11mm 1kg LOTUS,0.00000,GST FREE,0.00000,4.49000,False,1.000000,False,0,1320190315001,Grocery,LOTUS,MTS,,,,,Standard,,2581146,
SAURBHI SHREEKHAND MANGO RIPPLE 500g,SAURBHI SHREEKHAND MANGO RIPPLE 500g,7.90000,GST FREE,7.90000,11.85000,False,0.333330,False,0,8904188603645,FROZEN,SAURB,Shivom Enterprises,,,,,Standard,,2581157,
SAURBHI RAISIN SULTANA 400G,SAURBHI RAISIN SULTANA 400G,4.25000,GST FREE,4.25000,6.25000,False,0.320000,False,0,8904188609401,Grocery,SAURBHI,Shivom Enterprises,,,,,Standard,,2581162,
Edgell Chick Peas 400G,Edgell Chick Peas 400G,1.00000,GST FREE,1.00000,2.50000,False,0.600000,False,0,9300462153889,Grocery,Edgell,Coles,,,,,Standard,,2581664,
EDGELL CORN KERNELS 400G,EDGELL CORN KERNELS 400G,1.00000,GST FREE,1.00000,2.50000,False,0.600000,False,0,9310082158089,Grocery,Edgell,Coles,,,,,Standard,,2581678,
VIOLET CRUMBLE BARS 50G,VIOLET CRUMBLE BARS 50G,1.00000,GST FREE,1.00000,2.00000,False,0.500000,False,0,93555517,Grocery,DAIRY,Coles,,,,,Standard,,2581750,
UNCLE BENS SPECIAL FRIED RICE 250G,UNCLE BENS SPECIAL FRIED RICE 250G,2.50000,GST FREE,2.50000,3.99000,False,0.373430,False,0,3487400010025,Grocery,UNCLE BENS,Coles,,,,,Standard,,2581761,
UNCLE BENS GARLIC RICE 250GMS,UNCLE BENS GARLIC RICE 250GMS,2.50000,GST FREE,2.50000,3.99000,False,0.373430,False,0,9310012056942,Grocery,UNCLE BENS,Coles,,,,,Standard,,2581762,
HALDIRAMS PLAIN BHUJIA 1kg,HALDIRAMS PLAIN BHUJIA 1kg,6.82000,GST,7.50200,15.00000,False,0.499870,False,0,8904063253200,CONFECTIONERY,HALDIRAMS,Indian Foods,,,,,Standard,,2587908,
HALDIRAMS NIMBU MASALA 200g,HALDIRAMS NIMBU MASALA 200g,1.36000,GST,1.49600,2.49000,False,0.399200,False,0,8904063200679,CONFECTIONERY,HALDIRAMS,Indian Foods,,,,,Standard,,2587910,
GOLDEN GAYTIME COCO POPS,GOLDEN GAYTIME COCO POPS,2.00000,GST,2.20000,3.75000,False,0.413330,False,0,9300830064724,FROZEN,STREE,Metro Icecream,,,,,Standard,,2588191,
